parent_id	pH	pH min	pH max	half-life	half-life min	half-life max	half-life units	rate (k_1)	rate (k_1) min	rate (k_1) max	rate units	reaction	temperature (deg C)	activation (kcal/mol)	citation	comments	doi
55	6			26.5			days				days	Organophosphorus Ester Hydrolysis	35	17.5	Kunde L et al J. Agric. Food Chem. 2004, 52, 5404-5411; 344600_triazophosl_EFSA		10.1021/jf049441i
55	10			1.3			days				days	Organophosphorus Ester Hydrolysis	35	17.5	Kunde L et al J. Agric. Food Chem. 2004, 52, 5404-5411; 344600_triazophosl_EFSA		10.1021/jf049441i
152	5											Sulfonylurea Hydrolysis	25	22.66	EFSA June 2003, Annex B.2: Physical and chemical properties	128887_Tribenuron (EFSA Hydrolysis Information)	
152	7			15.875			days				days	Sulfonylurea Hydrolysis	25	22.66	EFSA June 2003, Annex B.2: Physical and chemical properties	128887_Tribenuron (EFSA Hydrolysis Information)	
152	9				200						days	Sulfonylurea Hydrolysis	25	22.66	EFSA June 2003, Annex B.2: Physical and chemical properties	128887_Tribenuron (EFSA Hydrolysis Information)	
178	5.4							7e-07			sec^-1	Nitrile Hydrolysis	20	19.97	Glezer V et. al Wat. Res. Vol. 33, 8, 1938-1948, 1999	final concentration of 20-50 ppm in o.1 N HCl, at 20 deg C	10.1016/s0043-1354(98)00361-3
178	7.2							1.6e-05			sec^-1	Nitrile Hydrolysis	20	19.97	Glezer V et. al Wat. Res. Vol. 33, 8, 1938-1948, 1999	final concentration of 20-50 ppm in o.1 N HCl, at 20 deg C	10.1016/s0043-1354(98)00361-3
178	8.7							4e-05			sec^-1	Nitrile Hydrolysis	20	19.97	Glezer V et. al Wat. Res. Vol. 33, 8, 1938-1948, 1999	final concentration of 20-50 ppm in o.1 N HCl, at 20 deg C	10.1016/s0043-1354(98)00361-3
175	5.4							2e-06			sec^-1	Nitrile Hydrolysis	20	19.97	Glezer V et. al Wat. Res. Vol. 33, 8, 1938-1948, 1999	final concentration of 20-50 ppm in o.1 N HCl, at 20 deg C; rates in s-1	10.1016/s0043-1354(98)00361-3
175	7.2							0.00015			sec^-1	Nitrile Hydrolysis	20	19.97	Glezer V et. al Wat. Res. Vol. 33, 8, 1938-1948, 1999	final concentration of 20-50 ppm in o.1 N HCl, at 20 deg C; rates in s-1	10.1016/s0043-1354(98)00361-3
175	8.7							0.00039			sec^-1	Nitrile Hydrolysis	20	19.97	Glezer V et. al Wat. Res. Vol. 33, 8, 1938-1948, 1999	final concentration of 20-50 ppm in o.1 N HCl, at 20 deg C; rates in s-1	10.1016/s0043-1354(98)00361-3
68	7								350		sec^-1	Acid Halide Hydrolysis	20	19.05	Prager et al  J. Chem. Soc., Perkin Trans. 2, 2001		
68	7							325			sec^-1	Acid Halide Hydrolysis	20	19.05	"Prager et al  J. Chem. Soc., Perkin Trans. 2, 2001; C. George, J. Lagrange, P. Lagrange, P. Mirabel, C. Pallares and J. L. Ponche, J. Geophys. Res., 1998, 99, 1255.
J. L. Ponche, J. Geophys. Res., 1998, 99, 1255."		
27								1.29e-06			min^-1	Halogenated Aliphatics: Nucleophilic Substitution	25	24.89	Jeffers P.M. and Wolfe N.L Science, 1989, 246, 1638.	No pH dependence, purely dependent on temperature, rate in min-1	10.1126/science.246.4937.1637
27								1.08e-07			min^-1	Halogenated Aliphatics: Nucleophilic Substitution	10	24.89	Jeffers P.M. and Wolfe N.L Science, 1989, 246, 1638.		10.1126/science.246.4937.1637
27								1.77e-08			min^-1	Halogenated Aliphatics: Nucleophilic Substitution	0	24.89	Jeffers P.M. and Wolfe N.L Science, 1989, 246, 1638.		10.1126/science.246.4937.1637
113	5											Amide Hydrolysis	25	17.68	EFSA Triflumuron 10-22-2012	Lenz M.F. 1984 MR86624	
113	7			465			days				days	Amide Hydrolysis	25	17.68	EFSA Triflumuron 10-22-2012	Lenz M.F. 1984 MR86624	
113	9			57			days				days	Amide Hydrolysis	25	17.68	EFSA Triflumuron 10-22-2012		
113	9			28.6			days				days	Amide Hydrolysis	25	17.68	EFSA Triflumuron 10-22-2012	Hellpointner E. 2003. MEF-091/03	
136	5			4			days				days	Sulfonylurea Hydrolysis	25	22.66	EFSA Draft Assessment Report for Triflusulfuron, Sept. 26, 2007.	Hawkins D.R. et al., 1992 AMR1628-90	
136	7			32			days				days	Sulfonylurea Hydrolysis	25	22.66	EFSA Draft Assessment Report for Triflusulfuron, Sept. 26, 2007.	Hawkins D.R. et al., 1992 AMR1628-90	
136	9			36			days				days	Sulfonylurea Hydrolysis	25	22.66	EFSA Draft Assessment Report for Triflusulfuron, Sept. 26, 2007.	Hawkins D.R. et al., 1992 AMR1628-90	
108	7							7.95e-05			sec^-1	Anhydride Hydrolysis	25	16.5	Bunton C.A. and Fendler J.H. J. Org. Chem., 1965, 30 (5), 1365–1371	rates in s-1	10.1021/jo01016a006
108	7							6.2e-06			sec^-1	Anhydride Hydrolysis	0	16.5	Bunton C.A. and Fendler J.H. J. Org. Chem., 1965, 30 (5), 1365–1371		10.1021/jo01016a006
99	5											Carboxylic Acid Ester Hydrolysis	25	14.34	EFSA Trinexapac 10-22-2012	Temp: 25+/-1	
99	7											Carboxylic Acid Ester Hydrolysis	25	14.34	EFSA Trinexapac 10-22-2012	Temp: 25+/-1	
99	9			7.3			days				days	Carboxylic Acid Ester Hydrolysis	25	14.34	EFSA Trinexapac 10-22-2012	Temp: 25+/-1	
99	5			514			days				days	Carboxylic Acid Ester Hydrolysis	25	14.34	EFSA Trinexapac 10-22-2012	Temp: 25+/-1	
99	7			782			days				days	Carboxylic Acid Ester Hydrolysis	25	14.34	EFSA Trinexapac 10-22-2012	Temp: 25+/-1	
99	9											Carboxylic Acid Ester Hydrolysis	25	14.34	EFSA Trinexapac 10-22-2012	Temp: 25+/-1	
99	5			6.4			days				days	Carboxylic Acid Ester Hydrolysis	50	14.34	EFSA Trinexapac 10-22-2012	Mamouni, A (2002)	
99	7			40.8			days				days	Carboxylic Acid Ester Hydrolysis	50	14.34	EFSA Trinexapac 10-22-2012	Mamouni, A (2002)	
99	9											Carboxylic Acid Ester Hydrolysis	50	14.34	EFSA Trinexapac 10-22-2012	Mamouni, A (2002)	
99	5			74.4			days				days	Carboxylic Acid Ester Hydrolysis	20	14.34	EFSA Trinexapac 10-22-2012	Mamouni, A (2002)	
99	5			3.2			days				days	Carboxylic Acid Ester Hydrolysis	44	14.34	EFSA Trinexapac 10-22-2012	Mamouni, A (2002)	
103	7			90.94			days	0.008			days^-1	Carboxylic Acid Ester Hydrolysis	25	14.34	EFSA Valifenalate 10-22-2012	Scacchi, A., Oriolo, D., Pizzingrilli, G. (2001)	
103	9			4.15			days	0.167			days^-1	Carboxylic Acid Ester Hydrolysis	25	14.34	EFSA Valifenalate 10-22-2012	Scacchi, A., Oriolo, D., Pizzingrilli, G. (2001)	
103	4											Carboxylic Acid Ester Hydrolysis	50	14.34	* calculated using Arrhenius relationship		
103	7			7.62			days	0.091			days^-1	Carboxylic Acid Ester Hydrolysis	50	14.34	* calculated using Arrhenius relationship		
103	9			0.33			days	2.1			days^-1	Carboxylic Acid Ester Hydrolysis	50	14.34	* calculated using Arrhenius relationship		
103	7			5.21			days	0.133			days^-1	Carboxylic Acid Ester Hydrolysis	55	14.34	* calculated using Arrhenius relationship		
103	7			2.09			days	0.331			days^-1	Carboxylic Acid Ester Hydrolysis	65	14.34	* calculated using Arrhenius relationship		
170	4.5							0.00131			h^-1	Imide Hydrolysis	35	23.23	Szeto S.Y. et al J. Agric. Food Chem., 37 (2), 523-529, 1989	phosphate	10.1021/jf00086a055
170	4.5							0.00128			h^-1	Imide Hydrolysis	35	23.23	Szeto S.Y. et al J. Agric. Food Chem., 37 (2), 523-529, 1989	acetate	10.1021/jf00086a055
170	5.5							0.0124			h^-1	Imide Hydrolysis	35	23.23	Szeto S.Y. et al J. Agric. Food Chem., 37 (2), 523-529, 1989	phosphate	10.1021/jf00086a055
170	5.5							0.0121			h^-1	Imide Hydrolysis	35	23.23	Szeto S.Y. et al J. Agric. Food Chem., 37 (2), 523-529, 1989	acetate	10.1021/jf00086a055
170	6.5							0.0464			h^-1	Imide Hydrolysis	35	23.23	Szeto S.Y. et al J. Agric. Food Chem., 37 (2), 523-529, 1989	phosphate	10.1021/jf00086a055
170	6.5							0.0443			h^-1	Imide Hydrolysis	35	23.23	Szeto S.Y. et al J. Agric. Food Chem., 37 (2), 523-529, 1989	acetate	10.1021/jf00086a055
170	7							0.107			hours^-1	Imide Hydrolysis	35	23.23	Szeto S.Y. et al J. Agric. Food Chem., 37 (2), 523-529, 1989	phosphate	10.1021/jf00086a055
170	7							0.107			hours^-1	Imide Hydrolysis	35	23.23	Szeto S.Y. et al J. Agric. Food Chem., 37 (2), 523-529, 1989	borate	10.1021/jf00086a055
170	7.3							0.21			hours^-1	Imide Hydrolysis	35	23.23	Szeto S.Y. et al J. Agric. Food Chem., 37 (2), 523-529, 1989	borate	10.1021/jf00086a055
170	7.5							0.248			hours^-1	Imide Hydrolysis	35	23.23	Szeto S.Y. et al J. Agric. Food Chem., 37 (2), 523-529, 1989	phosphate	10.1021/jf00086a055
170	8							0.599			hours^-1	Imide Hydrolysis	35	23.23	Szeto S.Y. et al J. Agric. Food Chem., 37 (2), 523-529, 1989	phosphate	10.1021/jf00086a055
170	8.3							1.109			hours^-1	Imide Hydrolysis	35	23.23	Szeto S.Y. et al J. Agric. Food Chem., 37 (2), 523-529, 1989	borate	10.1021/jf00086a055
107	7							0.000618			sec^-1	Anhydride Hydrolysis	3.7	11	Davis K.R and Hogg J.L. J. Org. Chem. 1983,48, 1041-1047	rates in s-1	10.1021/jo00155a022
107	7							0.002513			sec^-1	Anhydride Hydrolysis	24.4	11	Davis K.R and Hogg J.L. J. Org. Chem. 1983,48, 1041-1047	Ea values taken from Bunton C.A. and Fendler J.H. J. Org. Chem., 1965, 30 (5), 1365–1371	10.1021/jo00155a022
107	7							0.004326			sec^-1	Anhydride Hydrolysis	34.3	11	Davis K.R and Hogg J.L. J. Org. Chem. 1983,48, 1041-1047		10.1021/jo00155a022
107	7							0.00734			sec^-1	Anhydride Hydrolysis	45.2	11	Davis K.R and Hogg J.L. J. Org. Chem. 1983,48, 1041-1047		10.1021/jo00155a022
107	7							0.00266			sec^-1	Anhydride Hydrolysis	25	11	Bunton C.A. and Fendler J.H. J. Org. Chem., 1965, 30 (5), 1365–1371	rates in s-1	10.1021/jo01016a006
107	7							0.00047			sec^-1	Anhydride Hydrolysis	0	11	Bunton C.A. and Fendler J.H. J. Org. Chem., 1965, 30 (5), 1365–1371		10.1021/jo01016a006
174								1.6e-06			M^-1 sec^-1	Nitrile Hydrolysis	25.149999999999977	19.97	N. Peskoff and J. Meyer, Z. Phys. Chem., 82,129 (1913), cited by Buckingham D.A. et al J. Am. Chem. Soc. 95, 1973, 5649		10.1021/ja00798a032
174								0.00567			M^-1 hr^-1	Nitrile Hydrolysis	25.149999999999977	19.97	N. Peskoff and J. Meyer, Z. Phys. Chem., 82,129 (1913), cited by Ellington et al (1987)		
174	10.42			0.00105			days	0.26140432237494055			M^-1 hr^-1	Nitrile Hydrolysis	66.14999999999998	27.7	Ellington et al (1987)		
9	7							1.698e-05			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	25	23.22	Robertson, R.E. and Scott, J.M. W., J. Chem. Soc. 1596 (1961)	activation energy at 25 deg	10.1039/jr9610001596
9	7							3.268e-05			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	30	23.22	Robertson, R.E. and Scott, J.M. W., J. Chem. Soc. 1596 (1961)	activation energy at 25 deg	10.1039/jr9610001596
9	7							0.0001077			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	40	21.79	Robertson, R.E. and Scott, J.M. W., J. Chem. Soc. 1596 (1961)	activation energy at 50 deg	10.1039/jr9610001596
9	7							0.0003239			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	50	21.79	Robertson, R.E. and Scott, J.M. W., J. Chem. Soc. 1596 (1961)	activation energy at 50 deg	10.1039/jr9610001596
9	7							0.0008896			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	60	21.79	Robertson, R.E. and Scott, J.M. W., J. Chem. Soc. 1596 (1961)	activation energy at 50 deg	10.1039/jr9610001596
0	7							4.294e-06			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	35	23.85	Robertson, R.E. and Scott, J.M. W., J. Chem. Soc. 1596 (1961)	activation energy at 25 deg	10.1039/jr9610001596
0	7							7.908e-06			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	40	22.65	Robertson, R.E. and Scott, J.M. W., J. Chem. Soc. 1596 (1961)	activation energy at 50 deg	10.1039/jr9610001596
0	7							2.473e-05			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	50	22.65	Robertson, R.E. and Scott, J.M. W., J. Chem. Soc. 1596 (1961)	activation energy at 50 deg	10.1039/jr9610001596
0	7							7.05e-05			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	60	22.65	Robertson, R.E. and Scott, J.M. W., J. Chem. Soc. 1596 (1961)	activation energy at 50 deg	10.1039/jr9610001596
19	7							4.103e-06			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	25	24.67	Robertson, R.E. and Scott, J.M. W., J. Chem. Soc. 1596 (1961)	activation energy at 25 deg	10.1039/jr9610001596
19	7							8.668e-06			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	30	24.67	Robertson, R.E. and Scott, J.M. W., J. Chem. Soc. 1596 (1961)	activation energy at 25 deg	10.1039/jr9610001596
19	7							2.924e-05			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	40	23.55	Robertson, R.E. and Scott, J.M. W., J. Chem. Soc. 1596 (1961)	activation energy at 50 deg	10.1039/jr9610001596
19	7							9.541e-05			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	50	23.55	Robertson, R.E. and Scott, J.M. W., J. Chem. Soc. 1596 (1961)	activation energy at 50 deg	10.1039/jr9610001596
19	7							0.0002856			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	60	23.55	Robertson, R.E. and Scott, J.M. W., J. Chem. Soc. 1596 (1961)	activation energy at 50 deg	10.1039/jr9610001596
147	5			33.9			days				days	Sulfonylurea Hydrolysis	25	22.66	Schollmeier M.; Eyrich U. (1992i) (Document A48869) & Schollmeier M. (1993a) (Document A51873)	Amidosulfuron EFSA - Volume 3, Annex B.2 Physical and chemical properties May 2005	
147	7				365						days	Sulfonylurea Hydrolysis	25	22.66	Schollmeier M.; Eyrich U. (1992i) (Document A48869) & Schollmeier M. (1993a) (Document A51873)	Amidosulfuron EFSA - Volume 3, Annex B.2 Physical and chemical properties May 2005	
147	9				365						days	Sulfonylurea Hydrolysis	25	22.66	Schollmeier M.; Eyrich U. (1992i) (Document A48869) & Schollmeier M. (1993a) (Document A51873)	Amidosulfuron EFSA - Volume 3, Annex B.2 Physical and chemical properties May 2005	
147	3			1.34			days				days	Sulfonylurea Hydrolysis	25	22.66	Schollmeier M.; Britten I. (1992a) (Document A47707)	Amidosulfuron EFSA - Volume 3, Annex B.2 Physical and chemical properties May 2005	
147	4			3.87			days				days	Sulfonylurea Hydrolysis	25	22.66	Schollmeier M.; Britten I. (1992a) (Document A47707)		
147	5			30.56			days				days	Sulfonylurea Hydrolysis	25	22.66	Schollmeier M.; Britten I. (1992a) (Document A47707)		
147	6			237.1			days				days	Sulfonylurea Hydrolysis	25	22.66	Schollmeier M.; Britten I. (1992a) (Document A47707)		
183	7							1.26e-06			sec^-1	Lactam Hydrolysis	25	17.5	Wan P. Et al C an. J. Chem. 58,2423 (1980)		
181	7							0.00112			sec^-1	Lactam Hydrolysis	25	17.5	Wan P. Et al C an. J. Chem. 58,2423 (1980)	rates were actually measured at higer temperatures and than scaled down to 25 deg C using Arrhenius expression. Similarly, the actual reactions were performed in aq H2SO4 and then subsequently extrapolated to zero acid concentraction	
171	7.54							4e-05			M^-1 sec^-1	Nitrile Hydrolysis	40.14999999999998	21.12	 Wiberg, K.B., JACS, 77,  (1955)	50% acetone; T = 40 - 60 deg C	
171								8.2e-06			M^-1 sec^-1	Nitrile Hydrolysis	25.75	19.9	 Wiberg, K.B., JACS, 77,  (1955), 2519; cited by Pinnell et al, JACS, 94, 6104 (1972) and Buckingham, D.A. et al, JACS, 95, 5649 (1973)	50% acetone; T = 40 - 60 deg C	
94	8							0.00011			sec^-1	Carboxylic Acid Ester Hydrolysis	30	14.34	(1). Larson, R.A. and E.J. Weber. Reaction Mechanisms in Environmental Organic Chemistry. Boca Raton: CRC Press, Inc., 1994. (2). Montgomery, John. Groundwater Chemicals.  Boca Raton: CRC Press, Inc., 2007.		
13	7							0.001395			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	98	24.89	Laughton, P.M. and Robertson, R.E. Can. J. Chem. 37, 1491, 1959.	rates in s-1	10.1139/v59-219
12	7							0.0001065			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	70	24.78	Laughton, P.M. and Robertson, R.E. Can. J. Chem. 34, 1714, 1956.	activation energy from Robertson, R.E. et. al Can. J. Chem. 37, 803, 1959.	10.1139/v56-223
12	3			29			days	2.7e-07			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	18	24.78	EFSA Methyl Bromide - October 2005/Gentile, I.R. et al Pestic. Sci. 1989, 25, 261-272	activation energy from Robertson, R.E. et. al Can. J. Chem. 37, 803, 1959.	10.1002/ps.2780250307
12	7			12			days	6.63e-07			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	18	24.78	EFSA Methyl Bromide - October 2005/Gentile, I.R. et al Pestic. Sci. 1989, 25, 261-272	activation energy from Robertson, R.E. et. al Can. J. Chem. 37, 803, 1959.	10.1002/ps.2780250307
12	8			9			days	8.6e-07			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	18	24.78	EFSA Methyl Bromide - October 2005/Gentile, I.R. et al Pestic. Sci. 1989, 25, 261-272	activation energy from Robertson, R.E. et. al Can. J. Chem. 37, 803, 1959.	10.1002/ps.2780250307
12	7							0.00171			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	100	25.3	Fells, I and Moelwyn-Hughes, E.A. J. Chem. Soc. 398, 1959.	Table 10	10.1039/jr9590000398
12								0.352			M^-1s^-1	Halogenated Aliphatics: Nucleophilic Substitution	100	23	Fells, I and Moelwyn-Hughes, E.A. J. Chem. Soc. 398, 1959.	second order rates in M^-1s^-1 with hydroxyl ion. Table 11	10.1039/jr9590000398
12	3			28			days	2.84e-07			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	30	25.3	Fells, I and Moelwyn-Hughes, E.A. J. Chem. Soc. 398, 1959.		10.1039/jr9590000398
12	7			10			days	7.8e-07			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	30	25.3	Fells, I and Moelwyn-Hughes, E.A. J. Chem. Soc. 398, 1959.		10.1039/jr9590000398
12	8			8			days	1.032e-07			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	30	25.3	Fells, I and Moelwyn-Hughes, E.A. J. Chem. Soc. 398, 1959.		10.1039/jr9590000398
127	5											Carbamate Hydrolysis	25	17.9	EFSA carbaryl 056801		
127	7			12			days	0.058			days^-1	Carbamate Hydrolysis	25	17.9	EFSA carbaryl 056801		
127	9			0.15			days	0.21			hours^-1	Carbamate Hydrolysis	25	17.9	EFSA carbaryl 056801		
127	3											Carbamate Hydrolysis	25	17.9	EFSA carbaryl 056801		
127	9			0.15			days	0.00334			min^-1	Carbamate Hydrolysis	25	17.9	EFSA carbaryl 056801		
127	6							0.006			days^-1	Carbamate Hydrolysis	25	17.9	EFSA carbaryl 056801		
127	3											Carbamate Hydrolysis	35	17.9	EFSA carbaryl 056801		
127	9							0.02062			min^-1	Carbamate Hydrolysis	35	17.9	EFSA carbaryl 056801		
127	6							0.015			days^-1	Carbamate Hydrolysis	35	17.9	EFSA carbaryl 056801		
127	7			10.5			days				days	Carbamate Hydrolysis	20	17.9	Aly O.M., El-Dib M.A. water Research, 1971, 5, 1191-1205		10.1016/0043-1354(71)90084-4
127	8			1.3			days				days	Carbamate Hydrolysis	20	17.9	Aly O.M., El-Dib M.A. water Research, 1971, 5, 1191-1205		10.1016/0043-1354(71)90084-4
127	9			0.1042			days				days	Carbamate Hydrolysis	20	17.9	another name is sevin		
127	10			0.0104			days				days	Carbamate Hydrolysis	20	17.9	another name is sevin		
128	7			28			days				days	Carbamate Hydrolysis	25	17.9	EFSA carbofuran 090601		
128	7.5			9.1			days				days	Carbamate Hydrolysis	25	17.9	EFSA carbofuran 090601		
128	8			2.7			days				days	Carbamate Hydrolysis	25	17.9	EFSA carbofuran 090601		
128	7			45.7			days				days	Carbamate Hydrolysis	25	17.9	EFSA carbofuran 090601		
128	9			0.1			days				days	Carbamate Hydrolysis	25	17.9	EFSA carbofuran 090601		
128	7			3.6			days				days	Carbamate Hydrolysis	40	17.9	EFSA carbofuran 090601		
128	9			0.0625			days				days	Carbamate Hydrolysis	40	17.9	EFSA carbofuran 090601		
128	7			0.6			days				days	Carbamate Hydrolysis	50	17.9	EFSA carbofuran 090601		
128	9					1	hours				hours	Carbamate Hydrolysis	50	17.9	EFSA carbofuran 090601		
26	7			14600			days	5.493721461187214e-10			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	25	24.89	Jeffers P.M. et al. Environ. Toxicol. Chem. 15, 1064-1065, 1996	half life in yrs is 40 yrs	10.1002/etc.5620150707
57	1			48.96			days				days	Organophosphorus Ester Hydrolysis	30	17.5	084101_Chlorfenvinphos_(source Hydrolysis Information)		
57	7			53.1			days				days	Organophosphorus Ester Hydrolysis	30	17.5	084101_Chlorfenvinphos_(source Hydrolysis Information)		
57	9			32.7			days				days	Organophosphorus Ester Hydrolysis	30	17.5	084101_Chlorfenvinphos_(source Hydrolysis Information)		
57	5			101			days				days	Organophosphorus Ester Hydrolysis	30	17.5	084101_Chlorfenvinphos_(source Hydrolysis Information)		
57	13			0.63			days				days	Organophosphorus Ester Hydrolysis	30	17.5	084101_Chlorfenvinphos_(source Hydrolysis Information)		
72	7							266900			sec^-1	Acid Halide Hydrolysis	4.616	19.05	Queen, A.; Nour, T.A.; Paddon-Row, M.N. Can. J. Chem. 1970, 48, 522-527	table 1, pure water	10.1139/v70-087
73	7							1169000			sec^-1	Acid Halide Hydrolysis	4.616	19.05	Queen, A.; Nour, T.A.; Paddon-Row, M.N. Can. J. Chem. 1970, 48, 522-527	table 1, pure water	10.1139/v70-087
96	7			540			days				days	Carboxylic Acid Ester Hydrolysis	25	14.34	Larson, R.A. and E.J. Weber. Reaction Mechanisms in Environmental Organic Chemistry. Boca Raton: CRC Press, Inc., 1994. p. 130	Not reported in literature, value based on the hydrolytic behavior of other carboxylic acid esters. Note: Half-life @ ph 7 = 1-2 years	10.1201/9780203741245
2	7							0.0001148			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	100	25.6	Laughton, P.M. and Robertson, R.E. Can. J. Chem. 37, 1491, 1959.	activation energy at 50 deg C from Robertson, R.E. et. al Can. J. Chem. 37, 803, 1959.	10.1139/v59-219
25	7							0.045			months^-1	Halogenated Aliphatics: Nucleophilic Substitution	25	24.89	Dilling, W. L.; Tefertiller, N.; Kallos, G. Environ. Sci. Technol. 1975, 9, 833.		10.1021/es60107a008
25	9			211700			days				days	Halogenated Aliphatics: Nucleophilic Substitution	15	28.4	Miyamoto, K. and Urano, K. Chemosphere, 32, 2399, 1996	Ea is for alkaline hydrolysis only.	10.1016/0045-6535(96)00142-7
1	7							5.64e-05			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	90	25.9	Laughton, P.M. and Robertson, R.E. Can. J. Chem. 34, 1714, 1956.	activation energy at 50 deg C from Robertson, R.E. et. al Can. J. Chem. 37, 803, 1959.	10.1139/v56-223
1								0.000149			sec^-1	Halogenated Aliphatics: Nucleophilic Substitution	100	26.3	Fells, I and Moelwyn-Hughes, E.A. J. Chem. Soc. 398, 1959.	Table 10	10.1039/jr9590000398
1								0.0242			M^-1s^-1	Halogenated Aliphatics: Nucleophilic Substitution	100	24.3	Fells, I and Moelwyn-Hughes, E.A. J. Chem. Soc. 398, 1959.	second order rates in M^-1s^-1 with hydroxyl ion. Table 11	10.1039/jr9590000398
46	6.5			56.8			days				days	Organophosphorus Ester Hydrolysis	23	17.5	Wu J et al Israel Journal of Chemistry Vol. 42 2002. 99–107;  059101_Chlorpyrifos_(source Hydrolysis Information)	Milli-Q water low chlorpyrifos conc (0.25 microM)	10.1560/a723-n65t-v12a-1axu
46	6.5			157.5			days				days	Organophosphorus Ester Hydrolysis	23	17.5	Wu J et al Israel Journal of Chemistry Vol. 42 2002. 99–107;  059101_Chlorpyrifos_(source Hydrolysis Information)	Milli-Q water high chlorpyrifos conc (1 microM)	10.1560/a723-n65t-v12a-1axu
46	6.3			52.9			days				days	Organophosphorus Ester Hydrolysis	23	17.5	Wu J et al Israel Journal of Chemistry Vol. 42 2002. 99–107;  059101_Chlorpyrifos_(source Hydrolysis Information)	0.01 M CaCl2  low chlorpyrifos conc (0.25 microM)	10.1560/a723-n65t-v12a-1axu
46	6.3			60.3			days				days	Organophosphorus Ester Hydrolysis	23	17.5	Wu J et al Israel Journal of Chemistry Vol. 42 2002. 99–107;  059101_Chlorpyrifos_(source Hydrolysis Information)	0.01 M CaCl2  high chlorpyrifos conc (1 microM)	10.1560/a723-n65t-v12a-1axu
46	8.05			39.2			days				days	Organophosphorus Ester Hydrolysis	23	17.5	Wu J et al Israel Journal of Chemistry Vol. 42 2002. 99–107;  059101_Chlorpyrifos_(source Hydrolysis Information)	filtered Cedar River water low chlorpyrifos conc (0.25 microM)	10.1560/a723-n65t-v12a-1axu
46	8.05			27.1			days				days	Organophosphorus Ester Hydrolysis	23	17.5	Wu J et al Israel Journal of Chemistry Vol. 42 2002. 99–107;  059101_Chlorpyrifos_(source Hydrolysis Information)	filtered Cedar River water high  chlorpyrifos conc (1 microM)	10.1560/a723-n65t-v12a-1axu
46	4			14			days				days	Organophosphorus Ester Hydrolysis	29	17.5	Hui, Tay, Ariffin, Marinah, and Tahir, Norhayati. Hydrolysis of Chlorpyrifos in aqueous solutions at different temperatures and pH. The Malaysian Journal of Analytical Sciences, Vol 14 No 2 (2010): 50-55. Temp. is +/- 1		
46	7			11.3			days				days	Organophosphorus Ester Hydrolysis	29	17.5	Hui, Tay, Ariffin, Marinah, and Tahir, Norhayati. Hydrolysis of Chlorpyrifos in aqueous solutions at different temperatures and pH. The Malaysian Journal of Analytical Sciences, Vol 14 No 2 (2010): 50-55. Temp. is +/- 1		
46	10			4.57			days				days	Organophosphorus Ester Hydrolysis	29	17.5	Hui, Tay, Ariffin, Marinah, and Tahir, Norhayati. Hydrolysis of Chlorpyrifos in aqueous solutions at different temperatures and pH. The Malaysian Journal of Analytical Sciences, Vol 14 No 2 (2010): 50-55. Temp. is +/- 1		
46	5			72			days				days	Organophosphorus Ester Hydrolysis	25	17.5	Chlorpyrifos - WHO Specifications and evaluations for public health pesticides, 2002	The EPA Sub. N 161-1 Method, pH independent pH5-7	
46	7			72			days				days	Organophosphorus Ester Hydrolysis	25	17.5	Chlorpyrifos - WHO Specifications and evaluations for public health pesticides, 2002	The EPA Sub. N 161-1 Method, pH independent pH5-7	
46	9			16			days				days	Organophosphorus Ester Hydrolysis	25	17.5	Chlorpyrifos - WHO Specifications and evaluations for public health pesticides, 2002	The EPA Sub. N 161-1 Method, pH independent pH5-7	
46	7			40			days				days	Organophosphorus Ester Hydrolysis	30	17.5	Chlorpyrifos - WHO Specifications and evaluations for public health pesticides, 2002	The EPA test method CS5000	
46	9			24			days				days	Organophosphorus Ester Hydrolysis	30	17.5	Chlorpyrifos - WHO Specifications and evaluations for public health pesticides, 2002	The EPA test method CS5000	
